* Octave data file for xspice model d_source created by CACE
* Format is time value followed by digital state.
1.06201e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.0625e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.06299e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.06348e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.06396e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.06445e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.06494e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.06543e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.06592e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.06641e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.06689e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.06738e-06 1s 1s 0s 1s 1s 1s 1s 1s
1.06787e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.06836e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.06885e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.06934e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.06982e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.07031e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.0708e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.07129e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.07178e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.07227e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.07275e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.07324e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.07373e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.07422e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.07471e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.0752e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.07568e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.07617e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.07666e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.07715e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.07764e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.07812e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.07861e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.0791e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.07959e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.08008e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.08057e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.08105e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.08154e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.08203e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.08252e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.08301e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.0835e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.08398e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.08447e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.08496e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.08545e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.08594e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.08643e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.08691e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.0874e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.08789e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.08838e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.08887e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.08936e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.08984e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.09033e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.09082e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.09131e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.0918e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.09229e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.09277e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.09326e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.09375e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.09424e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.09473e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.09521e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.0957e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.09619e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.09668e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.09717e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.09766e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.09814e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.09863e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.09912e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.09961e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.1001e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.10059e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.10107e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.10156e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.10205e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.10254e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.10303e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.10352e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.104e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.10449e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.10498e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.10547e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.10596e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.10645e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.10693e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.10742e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.10791e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.1084e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.10889e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.10937e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.10986e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.11035e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.11084e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.11133e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.11182e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.1123e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.11279e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11328e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11377e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11426e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11475e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11523e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11572e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11621e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.1167e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11719e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11768e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.11816e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.11865e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.11914e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.11963e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12012e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12061e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12109e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12158e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12207e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12256e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12305e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12354e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12402e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12451e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.125e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12549e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12598e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12646e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12695e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12744e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12793e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12842e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12891e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12939e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.12988e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.13037e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.13086e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.13135e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.13184e-06 1s 1s 1s 1s 1s 1s 1s 1s
1.13232e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13281e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.1333e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13379e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13428e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13477e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13525e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13574e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13623e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13672e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.13721e-06 1s 1s 1s 1s 1s 1s 1s 0s
1.1377e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.13818e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.13867e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.13916e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.13965e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.14014e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.14062e-06 1s 1s 1s 1s 1s 1s 0s 1s
1.14111e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.1416e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.14209e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.14258e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.14307e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.14355e-06 1s 1s 1s 1s 1s 1s 0s 0s
1.14404e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.14453e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.14502e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.14551e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.146e-06 1s 1s 1s 1s 1s 0s 1s 1s
1.14648e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.14697e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.14746e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.14795e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.14844e-06 1s 1s 1s 1s 1s 0s 1s 0s
1.14893e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.14941e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.1499e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.15039e-06 1s 1s 1s 1s 1s 0s 0s 1s
1.15088e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.15137e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.15186e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.15234e-06 1s 1s 1s 1s 1s 0s 0s 0s
1.15283e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.15332e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.15381e-06 1s 1s 1s 1s 0s 1s 1s 1s
1.1543e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.15479e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.15527e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.15576e-06 1s 1s 1s 1s 0s 1s 1s 0s
1.15625e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.15674e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.15723e-06 1s 1s 1s 1s 0s 1s 0s 1s
1.15771e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.1582e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.15869e-06 1s 1s 1s 1s 0s 1s 0s 0s
1.15918e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.15967e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.16016e-06 1s 1s 1s 1s 0s 0s 1s 1s
1.16064e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.16113e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.16162e-06 1s 1s 1s 1s 0s 0s 1s 0s
1.16211e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.1626e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.16309e-06 1s 1s 1s 1s 0s 0s 0s 1s
1.16357e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.16406e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.16455e-06 1s 1s 1s 1s 0s 0s 0s 0s
1.16504e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.16553e-06 1s 1s 1s 0s 1s 1s 1s 1s
1.16602e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.1665e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.16699e-06 1s 1s 1s 0s 1s 1s 1s 0s
1.16748e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.16797e-06 1s 1s 1s 0s 1s 1s 0s 1s
1.16846e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16895e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16943e-06 1s 1s 1s 0s 1s 1s 0s 0s
1.16992e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.17041e-06 1s 1s 1s 0s 1s 0s 1s 1s
1.1709e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.17139e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.17187e-06 1s 1s 1s 0s 1s 0s 1s 0s
1.17236e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.17285e-06 1s 1s 1s 0s 1s 0s 0s 1s
1.17334e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.17383e-06 1s 1s 1s 0s 1s 0s 0s 0s
1.17432e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.1748e-06 1s 1s 1s 0s 0s 1s 1s 1s
1.17529e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.17578e-06 1s 1s 1s 0s 0s 1s 1s 0s
1.17627e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.17676e-06 1s 1s 1s 0s 0s 1s 0s 1s
1.17725e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.17773e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.17822e-06 1s 1s 1s 0s 0s 1s 0s 0s
1.17871e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.1792e-06 1s 1s 1s 0s 0s 0s 1s 1s
1.17969e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.18018e-06 1s 1s 1s 0s 0s 0s 1s 0s
1.18066e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.18115e-06 1s 1s 1s 0s 0s 0s 0s 1s
1.18164e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.18213e-06 1s 1s 1s 0s 0s 0s 0s 0s
1.18262e-06 1s 1s 0s 1s 1s 1s 1s 1s
1.18311e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.18359e-06 1s 1s 0s 1s 1s 1s 1s 0s
1.18408e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.18457e-06 1s 1s 0s 1s 1s 1s 0s 1s
1.18506e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.18555e-06 1s 1s 0s 1s 1s 1s 0s 0s
1.18604e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.18652e-06 1s 1s 0s 1s 1s 0s 1s 1s
1.18701e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.1875e-06 1s 1s 0s 1s 1s 0s 1s 0s
1.18799e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.18848e-06 1s 1s 0s 1s 1s 0s 0s 1s
1.18896e-06 1s 1s 0s 1s 1s 0s 0s 0s
1.18945e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.18994e-06 1s 1s 0s 1s 0s 1s 1s 1s
1.19043e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.19092e-06 1s 1s 0s 1s 0s 1s 1s 0s
1.19141e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.19189e-06 1s 1s 0s 1s 0s 1s 0s 1s
1.19238e-06 1s 1s 0s 1s 0s 1s 0s 0s
1.19287e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.19336e-06 1s 1s 0s 1s 0s 0s 1s 1s
1.19385e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.19434e-06 1s 1s 0s 1s 0s 0s 1s 0s
1.19482e-06 1s 1s 0s 1s 0s 0s 0s 1s
1.19531e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.1958e-06 1s 1s 0s 1s 0s 0s 0s 0s
1.19629e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.19678e-06 1s 1s 0s 0s 1s 1s 1s 1s
1.19727e-06 1s 1s 0s 0s 1s 1s 1s 0s
1.19775e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.19824e-06 1s 1s 0s 0s 1s 1s 0s 1s
1.19873e-06 1s 1s 0s 0s 1s 1s 0s 0s
1.19922e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.19971e-06 1s 1s 0s 0s 1s 0s 1s 1s
1.2002e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.20068e-06 1s 1s 0s 0s 1s 0s 1s 0s
1.20117e-06 1s 1s 0s 0s 1s 0s 0s 1s
1.20166e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.20215e-06 1s 1s 0s 0s 1s 0s 0s 0s
1.20264e-06 1s 1s 0s 0s 0s 1s 1s 1s
1.20313e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.20361e-06 1s 1s 0s 0s 0s 1s 1s 0s
1.2041e-06 1s 1s 0s 0s 0s 1s 0s 1s
1.20459e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.20508e-06 1s 1s 0s 0s 0s 1s 0s 0s
1.20557e-06 1s 1s 0s 0s 0s 0s 1s 1s
1.20605e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.20654e-06 1s 1s 0s 0s 0s 0s 1s 0s
1.20703e-06 1s 1s 0s 0s 0s 0s 0s 1s
1.20752e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.20801e-06 1s 1s 0s 0s 0s 0s 0s 0s
1.2085e-06 1s 0s 1s 1s 1s 1s 1s 1s
1.20898e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.20947e-06 1s 0s 1s 1s 1s 1s 1s 0s
1.20996e-06 1s 0s 1s 1s 1s 1s 0s 1s
1.21045e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.21094e-06 1s 0s 1s 1s 1s 1s 0s 0s
1.21143e-06 1s 0s 1s 1s 1s 0s 1s 1s
1.21191e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.2124e-06 1s 0s 1s 1s 1s 0s 1s 0s
1.21289e-06 1s 0s 1s 1s 1s 0s 0s 1s
1.21338e-06 1s 0s 1s 1s 1s 0s 0s 0s
1.21387e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.21436e-06 1s 0s 1s 1s 0s 1s 1s 1s
1.21484e-06 1s 0s 1s 1s 0s 1s 1s 0s
1.21533e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.21582e-06 1s 0s 1s 1s 0s 1s 0s 1s
1.21631e-06 1s 0s 1s 1s 0s 1s 0s 0s
1.2168e-06 1s 0s 1s 1s 0s 0s 1s 1s
1.21729e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.21777e-06 1s 0s 1s 1s 0s 0s 1s 0s
1.21826e-06 1s 0s 1s 1s 0s 0s 0s 1s
1.21875e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.21924e-06 1s 0s 1s 1s 0s 0s 0s 0s
1.21973e-06 1s 0s 1s 0s 1s 1s 1s 1s
1.22021e-06 1s 0s 1s 0s 1s 1s 1s 0s
1.2207e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.22119e-06 1s 0s 1s 0s 1s 1s 0s 1s
1.22168e-06 1s 0s 1s 0s 1s 1s 0s 0s
1.22217e-06 1s 0s 1s 0s 1s 0s 1s 1s
1.22266e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.22314e-06 1s 0s 1s 0s 1s 0s 1s 0s
1.22363e-06 1s 0s 1s 0s 1s 0s 0s 1s
1.22412e-06 1s 0s 1s 0s 1s 0s 0s 0s
1.22461e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.2251e-06 1s 0s 1s 0s 0s 1s 1s 1s
1.22559e-06 1s 0s 1s 0s 0s 1s 1s 0s
1.22607e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.22656e-06 1s 0s 1s 0s 0s 1s 0s 1s
1.22705e-06 1s 0s 1s 0s 0s 1s 0s 0s
1.22754e-06 1s 0s 1s 0s 0s 0s 1s 1s
1.22803e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.22852e-06 1s 0s 1s 0s 0s 0s 1s 0s
1.229e-06 1s 0s 1s 0s 0s 0s 0s 1s
1.22949e-06 1s 0s 1s 0s 0s 0s 0s 0s
1.22998e-06 1s 0s 0s 1s 1s 1s 1s 1s
1.23047e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.23096e-06 1s 0s 0s 1s 1s 1s 1s 0s
1.23145e-06 1s 0s 0s 1s 1s 1s 0s 1s
1.23193e-06 1s 0s 0s 1s 1s 1s 0s 0s
1.23242e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.23291e-06 1s 0s 0s 1s 1s 0s 1s 1s
1.2334e-06 1s 0s 0s 1s 1s 0s 1s 0s
1.23389e-06 1s 0s 0s 1s 1s 0s 0s 1s
1.23437e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.23486e-06 1s 0s 0s 1s 1s 0s 0s 0s
1.23535e-06 1s 0s 0s 1s 0s 1s 1s 1s
1.23584e-06 1s 0s 0s 1s 0s 1s 1s 0s
1.23633e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.23682e-06 1s 0s 0s 1s 0s 1s 0s 1s
1.2373e-06 1s 0s 0s 1s 0s 1s 0s 0s
1.23779e-06 1s 0s 0s 1s 0s 0s 1s 1s
1.23828e-06 1s 0s 0s 1s 0s 0s 1s 0s
1.23877e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.23926e-06 1s 0s 0s 1s 0s 0s 0s 1s
1.23975e-06 1s 0s 0s 1s 0s 0s 0s 0s
1.24023e-06 1s 0s 0s 0s 1s 1s 1s 1s
1.24072e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.24121e-06 1s 0s 0s 0s 1s 1s 1s 0s
1.2417e-06 1s 0s 0s 0s 1s 1s 0s 1s
1.24219e-06 1s 0s 0s 0s 1s 1s 0s 0s
1.24268e-06 1s 0s 0s 0s 1s 0s 1s 1s
1.24316e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.24365e-06 1s 0s 0s 0s 1s 0s 1s 0s
1.24414e-06 1s 0s 0s 0s 1s 0s 0s 1s
1.24463e-06 1s 0s 0s 0s 1s 0s 0s 0s
1.24512e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.24561e-06 1s 0s 0s 0s 0s 1s 1s 1s
1.24609e-06 1s 0s 0s 0s 0s 1s 1s 0s
1.24658e-06 1s 0s 0s 0s 0s 1s 0s 1s
1.24707e-06 1s 0s 0s 0s 0s 1s 0s 0s
1.24756e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.24805e-06 1s 0s 0s 0s 0s 0s 1s 1s
1.24854e-06 1s 0s 0s 0s 0s 0s 1s 0s
1.24902e-06 1s 0s 0s 0s 0s 0s 0s 1s
1.24951e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.25e-06 1s 0s 0s 0s 0s 0s 0s 0s
1.25049e-06 0s 1s 1s 1s 1s 1s 1s 1s
1.25098e-06 0s 1s 1s 1s 1s 1s 1s 0s
1.25146e-06 0s 1s 1s 1s 1s 1s 0s 1s
1.25195e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.25244e-06 0s 1s 1s 1s 1s 1s 0s 0s
1.25293e-06 0s 1s 1s 1s 1s 0s 1s 1s
1.25342e-06 0s 1s 1s 1s 1s 0s 1s 0s
1.25391e-06 0s 1s 1s 1s 1s 0s 0s 1s
1.25439e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.25488e-06 0s 1s 1s 1s 1s 0s 0s 0s
1.25537e-06 0s 1s 1s 1s 0s 1s 1s 1s
1.25586e-06 0s 1s 1s 1s 0s 1s 1s 0s
1.25635e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.25684e-06 0s 1s 1s 1s 0s 1s 0s 1s
1.25732e-06 0s 1s 1s 1s 0s 1s 0s 0s
1.25781e-06 0s 1s 1s 1s 0s 0s 1s 1s
1.2583e-06 0s 1s 1s 1s 0s 0s 1s 0s
1.25879e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.25928e-06 0s 1s 1s 1s 0s 0s 0s 1s
1.25977e-06 0s 1s 1s 1s 0s 0s 0s 0s
1.26025e-06 0s 1s 1s 0s 1s 1s 1s 1s
1.26074e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.26123e-06 0s 1s 1s 0s 1s 1s 1s 0s
1.26172e-06 0s 1s 1s 0s 1s 1s 0s 1s
1.26221e-06 0s 1s 1s 0s 1s 1s 0s 0s
1.2627e-06 0s 1s 1s 0s 1s 0s 1s 1s
1.26318e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.26367e-06 0s 1s 1s 0s 1s 0s 1s 0s
1.26416e-06 0s 1s 1s 0s 1s 0s 0s 1s
1.26465e-06 0s 1s 1s 0s 1s 0s 0s 0s
1.26514e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.26562e-06 0s 1s 1s 0s 0s 1s 1s 1s
1.26611e-06 0s 1s 1s 0s 0s 1s 1s 0s
1.2666e-06 0s 1s 1s 0s 0s 1s 0s 1s
1.26709e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.26758e-06 0s 1s 1s 0s 0s 1s 0s 0s
1.26807e-06 0s 1s 1s 0s 0s 0s 1s 1s
1.26855e-06 0s 1s 1s 0s 0s 0s 1s 0s
1.26904e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.26953e-06 0s 1s 1s 0s 0s 0s 0s 1s
1.27002e-06 0s 1s 1s 0s 0s 0s 0s 0s
1.27051e-06 0s 1s 0s 1s 1s 1s 1s 1s
1.271e-06 0s 1s 0s 1s 1s 1s 1s 0s
1.27148e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.27197e-06 0s 1s 0s 1s 1s 1s 0s 1s
1.27246e-06 0s 1s 0s 1s 1s 1s 0s 0s
1.27295e-06 0s 1s 0s 1s 1s 0s 1s 1s
1.27344e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.27393e-06 0s 1s 0s 1s 1s 0s 1s 0s
1.27441e-06 0s 1s 0s 1s 1s 0s 0s 1s
